ID,Variantes,Codigo EAN,Detalle,Deta,Stock,Ver stk,Precio,Oferta,Publica,Envio,Moneda,Verificación,Proveedor
30076,,7795471602756,ANNA DE SANCTIS GEL MODELADOR X750,Precio sin impuestos nacionales      9.752,2,1,11800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30078,,7795471604750,ANNA DE SANCTIS GEL SUAVE X750,Precio sin impuestos nacionales      9.752,2,1,11800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30080,,7795471230010,ANNA DE SANCTIS KERATINA CONCENTRADA x 110,Precio sin impuestos nacionales      18.182,2,1,22000,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30082,,7795471230034,OLIO KERATINA CONCENTRADA X 30 G,Precio sin impuestos nacionales      9.752,2,1,11800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30084,,7795471403506,ANNA DE SANCTIS LIQUIDO PERMAMENTE EXTRA FORTE X500,Precio sin impuestos nacionales      17.025,2,1,20600,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30086,,7795471411129,ANNA DE SANCTIS LIQUIDO PERMANENTE x 120 DOLCE,Precio sin impuestos nacionales      3.388,2,1,4100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30088,,7795471409126,ANNA DE SANCTIS LIQUIDO PERMANENTE x 120 FORTE,Precio sin impuestos nacionales      4.711,2,1,5700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30090,,7795471410122,ANNA DE SANCTIS LIQUIDO PERMANENTE x 120 NORMAL,Precio sin impuestos nacionales      3.967,2,1,4800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30092,,7795471406507,ANNA DE SANCTIS LIQUIDO PERMANENTE x 500 DOLCE,Precio sin impuestos nacionales      10.909,2,1,13200,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30094,,7795471404503,ANNA DE SANCTIS LIQUIDO PERMANENTE x 500 FUERTE,Precio sin impuestos nacionales      10.909,2,1,13200,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30096,,7795471405500,ANNA DE SANCTIS LIQUIDO PERMANENTE x 500 NORMAL,Precio sin impuestos nacionales      13.636,2,1,16500,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30098,,7795471992871,ANNA DE SANCTIS MASCARA ALMENDRAS X 1KG,Precio sin impuestos nacionales      16.446,2,1,19900,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30100,,7795471992857,ANNA DE SANCTIS MASCARA BAÑO LUZ X1 kG,Precio sin impuestos nacionales      16.446,2,1,19900,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30102,,7795471992864,ANNA DE SANCTIS MASCARA KERATINA X1 KG,Precio sin impuestos nacionales      16.446,2,1,19900,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30104,,7795471992888,ANNA DE SANCTIS MASCARA PUNTAS SECAS X1 KG,Precio sin impuestos nacionales      16.446,2,1,19900,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30106,,7795471408129,ANNA DE SANCTIS NEUTRALIZANTE X 120 EXTRA ACIDO,Precio sin impuestos nacionales      2.893,2,1,3500,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30108,,7795471402103,ANNA DE SANCTIS NEUTRALIZANTE EXTRA ACIDO x 980,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30110,,7795471905703,ANNA DE SANCTIS POLVO DECOLORANTE x 70,Precio sin impuestos nacionales      8.264,2,1,10000,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30112,,7795471992116,ANNA DE SANCTIS REVELADOR S/AMONIACO 20 V,Precio sin impuestos nacionales      1.818,2,1,2200,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30114,,7795471661135,ANNA DE SANCTIS TRATAMIENTO POST PLANCHITA,Precio sin impuestos nacionales      6.612,2,1,8000,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30116,,7795471208200,OLIO  BAÑO DE CREMA BAÑO DE LUZ X 200,Precio sin impuestos nacionales      5.868,2,1,7100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30118,,7795471615121,OLIO ACEITE DE ALMENDRAS x 125,Precio sin impuestos nacionales      4.545,2,1,5500,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30120,,7795471613509,OLIO ACEITE DE ALMENDRAS x 50 ML,Precio sin impuestos nacionales      2.562,1,1,3100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30122,,7795471016041,OLIO ACONDICIONADOR CERO VOLUMEN x 420,Precio sin impuestos nacionales      7.273,2,1,8800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30124,,7795471015860,OLIO ACONDICIONADOR EXTRA ACIDO x 420,Precio sin impuestos nacionales      7.355,2,1,8900,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30126,,7795471016348,OLIO ACONDICIONADOR HIPOALERGENICO x 420,Precio sin impuestos nacionales      7.273,0,1,8800,,0,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30128,,7795471016317,OLIO ACONDICIONADOR KERATINA x 420,Precio sin impuestos nacionales      7.273,2,1,8800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30130,,7795471016201,OLIO ACONDICIONADOR LINO x 420,Precio sin impuestos nacionales      7.273,2,1,8800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30132,,7795471016065,OLIO ACONDICIONADOR MANZANILLA x 420,Precio sin impuestos nacionales      7.273,2,1,8800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30134,,7795471016249,OLIO ACONDICIONADOR ORTIGA X 420 ,Precio sin impuestos nacionales      7.273,2,1,8800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30136,,7795471015907,OLIO ACONDICIONADOR PUNTAS SECAS COLAGENO x 420,Precio sin impuestos nacionales      7.355,2,1,8900,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30138,,7795471016027,OLIO ACONDICIONADOR RULOS x 420,Precio sin impuestos nacionales      7.273,2,1,8800,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30140,,7795471992338,OLIO AMPOLLA KERATINA X18,Precio sin impuestos nacionales      2.727,2,1,3300,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30142,,7795471992826,OLIO BAÑO DE CREMA BAÑO DE LUZ x 500 G,Precio sin impuestos nacionales      10.000,2,1,12100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30144,,7795471241207,OLIO BAÑO DE CREMA CON SEMILLA DE LINO x 200,Precio sin impuestos nacionales      5.868,2,1,7100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30146,,7795471992840,OLIO BAÑO DE CREMA EXTRA ACIDO HUMECTANTE 1K,Precio sin impuestos nacionales      16.446,2,1,19900,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30148,,7795471204202,OLIO BAÑO DE CREMA EXTRA ACIDO HUMECTANTE 200,Precio sin impuestos nacionales      5.868,0,1,7100,,0,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30150,,7795471122452,OLIO BAÑO DE CREMA EXTRA ACIDO HUMECTANTE 50,Precio sin impuestos nacionales      3.636,2,1,4400,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30152,,7795471230027,OLIO BAÑO DE CREMA KERATINA X 200,Precio sin impuestos nacionales      5.868,2,1,7100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowNw==,PRODUTALIA SA
30154,,7795471121950,OLIO BAÑO DE CREMA KERATINA X 50,Precio sin impuestos nacionales      3.636,2,1,4400,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30156,,7795471992802,OLIO BAÑO DE CREMA KERATINA x 500 G,Precio sin impuestos nacionales      10.000,2,1,12100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30158,,7795471243218,OLIO BAÑO DE CREMA MACADAMIA X 200,Precio sin impuestos nacionales      5.868,0,1,7100,,0,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30160,,7795471206206,OLIO BAÑO DE CREMA PUTAS SECAS X 200,Precio sin impuestos nacionales      5.868,2,1,7100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30162,,7795471992833,OLIO BAÑO DE CREMA PUTAS SECAS x 500 G,Precio sin impuestos nacionales      10.000,2,1,12100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30164,,7795471720078,OLIO BAÑO EXTRAORDINARIO ACEITE DE ARGAN X 200 ML,Precio sin impuestos nacionales      5.868,2,1,7100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30166,,7795471992055,OLIO BAÑO EXTRAORDINARIO CON ACEITE DE COCO X200,Precio sin impuestos nacionales      5.868,2,1,7100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30168,,7795471720214,OLIO BAÑO EXTRAORDINARIO EFECTO BTX X 200,Precio sin impuestos nacionales      5.868,2,1,7100,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30170,,7795471226167,OLIO CR PEINAR RULOS X 160,Precio sin impuestos nacionales      4.711,2,1,5700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30172,,7795471991942,OLIO CREMA AFEITAR BARBA,Precio sin impuestos nacionales      5.372,2,1,6500,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30174,,7795471235169,OLIO CREMA DE PEINAR KERATINA X 160,Precio sin impuestos nacionales      4.711,2,1,5700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30176,,7795471228161,OLIO CREMA DE PEINAR LACIOS X 160,Precio sin impuestos nacionales      4.711,2,1,5700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30178,,7795471227102,OLIO CREMA DE PEINAR ONDAS X 750,Precio sin impuestos nacionales      17.025,2,1,20600,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30180,,7795471232168,OLIO CREMA DE PEINAR PUNTAS SECAS X 160,Precio sin impuestos nacionales      4.711,2,1,5700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30182,,7795471233165,OLIO CREMA PEINAR EXTRA ACIDO X 160,Precio sin impuestos nacionales      4.711,2,1,5700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30184,,7795471153111,OLIO LOCION ORTIGA X 110 ML,Precio sin impuestos nacionales      4.132,2,1,5000,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30186,,7795471991959,OLIO SERUM BARBA,Precio sin impuestos nacionales      6.116,2,1,7400,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30188,,7795471016072,OLIO SHAMPOO BANO DE LUZ X 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30190,,7795471016034,OLIO SHAMPOO CERO VOL x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30192,,7795471163370,OLIO SHAMPOO CHOCOLATE x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30194,,7795471991935,OLIO SHAMPOO HOMBRE CABELLO/BARBA,Precio sin impuestos nacionales      6.777,2,1,8200,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30196,,7795471016300,OLIO SHAMPOO KERATINA x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30198,,7795471992260,OLIO SHAMPOO KERATINA X900,Precio sin impuestos nacionales      8.760,2,1,10600,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30200,,7795471016195,OLIO SHAMPOO LINO x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30202,,7795471016058,OLIO SHAMPOO MANZANILLA x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30204,,7795471016157,OLIO SHAMPOO NEGRO x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30206,,7795471016331,OLIO SHAMPOO NEUTRO x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30208,,7795471016232,OLIO SHAMPOO ORTIGA x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30210,,7795471991973,OLIO SHAMPOO PLATINUS DESAMARILLADOR x 420,Precio sin impuestos nacionales      10.909,2,1,13200,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30212,,7795471991997,OLIO SHAMPOO PLATINUS TONALIZADOR x 420,Precio sin impuestos nacionales      10.909,2,1,13200,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30214,,7795471015891,OLIO SHAMPOO PUNTAS SECAS x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30216,,7795471016010,OLIO SHAMPOO RULOS x 420,Precio sin impuestos nacionales      8.017,0,1,9700,,0,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30218,,7795471016140,OLIO SHAMPOO SEBOCONTROL x 420,Precio sin impuestos nacionales      10.661,2,1,12900,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30220,,7795471903259,OLIO SILICONAS SPRAY,Precio sin impuestos nacionales      6.612,2,1,8000,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30222,,7795471015853,OLIO SHAMPOO EXTRA ACIDO x 420,Precio sin impuestos nacionales      8.017,2,1,9700,,1,1,ARS,MjAyNi0wNC0wNiAyMDowMDowOA==,PRODUTALIA SA
30348,,7791600282691,FLOWER ROSE X40 +DESODORANTE + NECESER,Precio sin impuestos nacionales      22.314,2,1,27000,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo1Mg==,CANNON PUNTANA SA
30350,,7791600841843,GINO BOGANI TOUT NOIR EDP X 60,Precio sin impuestos nacionales      28.512,2,1,34500,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1MDo1Mg==,CANNON PUNTANA SA
30354,,7790626850419,FULTON JABON LATA CORAZON ARTESANIAS,Precio sin impuestos nacionales      5.289,2,1,6400,,1,1,ARS,MjAyNi0wMi0wNyAxMjoxOToyMQ==,JCB PRODUCCIONES SA
30356,,7790626850426,FULTON JABON LATA CORAZON ROSAS,Precio sin impuestos nacionales      5.289,2,1,6400,,1,1,ARS,MjAyNi0wMi0wNyAxMjoxOToyMg==,JCB PRODUCCIONES SA
30358,,7795513050866,MARIA EDP X100,Precio sin impuestos nacionales      24.711,2,1,29900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,JUAN E. JORGE
30360,,7798332024483,BOOS ELIXIR N14 EDP X100,Precio sin impuestos nacionales      50.950,2,1,61650,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNw==,PADOC SA
30362,,7798332024551,BOOS ELIXIR N21 EDP X100,Precio sin impuestos nacionales      50.950,2,1,61650,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNw==,PADOC SA
30364,,7798332022212,BOOS PINK EXTREME EDP X100,Precio sin impuestos nacionales      41.653,2,1,50400,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNw==,PADOC SA
30366,,7798332024032,BOOS INTENSE ATRACTION MUJER EDP X90,Precio sin impuestos nacionales      41.322,1,1,50000,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNw==,PADOC SA
30368,,7798332024452,STONE GREEN EDT X100,Precio sin impuestos nacionales      22.231,2,1,26900,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNw==,PADOC SA
30370,,7793487014815,PETIT AMOUR SWEET 15 X100,Precio sin impuestos nacionales      16.446,2,1,19900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,SAINT JULIEN SA
30372,,7793487014662,PETIT AMOUR COLONIA X50,Precio sin impuestos nacionales      11.488,2,1,13900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,SAINT JULIEN SA
30374,,7793487075311,PETIT ENFANT JABON LIQUIDO X400,Precio sin impuestos nacionales      10.331,2,1,12500,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,SAINT JULIEN SA
30376,,7793487064056,PETIT ENFANT JABON TOCADOR X100,Precio sin impuestos nacionales      4.050,2,1,4900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,SAINT JULIEN SA
30378,,7793487014822,PETIT PRINCE 18 BOYS COLONIA X100,Precio sin impuestos nacionales      16.446,2,1,19900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,SAINT JULIEN SA
30380,,7793487011845,VERTIENTE COLONIA RIO X100,Precio sin impuestos nacionales      20.579,2,1,24900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,SAINT JULIEN SA
30382,,7793487011821,VERTIENTE COLONIA NOCHES ORIENTALES X100,Precio sin impuestos nacionales      21.405,2,1,25900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,SAINT JULIEN SA
30398,,7798329787698,LUCY ANDERSON ATRACCTION EDP X105 + MINI TALLA + NECESER,Precio sin impuestos nacionales      28.099,2,1,34000,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,GLENS S.A.
30400,,7798329787711,LUCY ANDERSON ENJOY EDP X50 + BODY SPLASH,Precio sin impuestos nacionales      21.901,2,1,26500,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,GLENS S.A.
30402,,7798329787766,LUCY ANDERSON EXOTIQUE COLONIA X120 + CREMA CORPORAL,Precio sin impuestos nacionales      15.620,2,1,18900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,GLENS S.A.
30404,,7798329787681,LUCY  ANDERSON GODDESS EDP X105 + MINI TALLA +NECESER,Precio sin impuestos nacionales      28.099,2,1,34000,,1,1,ARS,MjAyNi0wMS0yNCAwNzozNzowOA==,GLENS S.A.
30406,,7798329787827,LUCY ANDERSON GRANADA BODY SPLASH + CREMA MANOS,Precio sin impuestos nacionales      12.893,2,1,15600,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,GLENS S.A.
30408,,7798329787346,LUCY ANDERSON LEVEL EDP X100,Precio sin impuestos nacionales      26.033,2,1,31500,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,GLENS S.A.
30410,,7798329787803,LUCY ANDERSON MARACUYA BODY SPLASH + CREMA MANOS,Precio sin impuestos nacionales      12.893,2,1,15600,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyMw==,GLENS S.A.
30412,,7798329787810,LUCY ANDERSON PITANGA BODY SPASH + CREMA MANOS,Precio sin impuestos nacionales      12.893,2,1,15600,,1,1,ARS,MjAyNi0wMS0yNCAwNzozNzowOA==,GLENS S.A.
30414,,7798329787704,LUCY ANDERSON PROVOCATIVE EDP X50 + BODY SPASH,Precio sin impuestos nacionales      21.901,2,1,26500,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyNA==,GLENS S.A.
30416,,7798329787759,LUCY ANDERSON THE WAY COLONIA X120 + CREMA CORPORAL,Precio sin impuestos nacionales      15.620,2,1,18900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyNA==,GLENS S.A.
30418,,7798329787742,LUCY ANDERSON SUBLIME COLONIA X120 + CREMA CORPORAL,Precio sin impuestos nacionales      15.620,2,1,18900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyNA==,GLENS S.A.
30420,,7798329787728,LUCY ANDERSON PURE MEN ACQUA X100 + NECESER,Precio sin impuestos nacionales      27.190,2,1,32900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyNA==,GLENS S.A.
30422,,7798329787735,LUCY ANDERSON PURE MEN INTENSE X100 + NECESER,Precio sin impuestos nacionales      27.190,2,1,32900,,1,1,ARS,MjAyNS0xMi0xMSAxNDowNDoyNA==,GLENS S.A.
30424,,3614274258073,AZZARO WANTED FOREVER ELIXIR PARFUM X 100,Precio sin impuestos nacionales      247.934,2,1,300000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30426,,3614274258080,AZZARO WANTED FOREVER ELIXIR PARFUM X 50,Precio sin impuestos nacionales      198.347,2,1,240000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30428,,085715961150,DKNY BE DELICIOUS EDP X100 + MINI TALLA 30,Precio sin impuestos nacionales      142.149,2,1,172000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30430,,085715962041,DNKY 24-7 COFRE EDP 100+ MINI TALLA+ CREMA,Precio sin impuestos nacionales      142.149,2,1,172000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30432,,8057971181544,DOLCE GABBANA KING POUR HOMME EDT X100,Precio sin impuestos nacionales      194.215,2,1,235000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30434,,8054754403374,DOLCE GABBANA LIGTH BLUE EDT + GEL DE DUCHA+ DESODORANTE,Precio sin impuestos nacionales      196.694,2,1,238000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30438,,6294015178272,HAMIDI ADDICTION EDP X100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30440,,6294015161670,HAMIDI ALYSSA EDP X 100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30442,,6294015178319,HAMIDI ASTRAL EDP X 100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30444,,3760040114217,LAGUNA WOMAN EDT X 100,Precio sin impuestos nacionales      76.777,2,1,92900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30448,,6294015178234,HAMIDI AUTOGRAPH EDP X 85,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30450,,6294015161687,HAMIDI DAHAB EDP X100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30452,,6294015178258,HAMIDI ENCHANTED EDP X 100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30454,,6294015164701,HAMIDI ESTEEM EDP X 80,Precio sin impuestos nacionales      89.174,3,1,107900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30456,,6294015164626,HAMIDI FUSION ACCORD EDP X 85,Precio sin impuestos nacionales      89.174,2,1,107900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30460,,6294015164619,HAMIDI FUSION AMITY EDP X 85,Precio sin impuestos nacionales      89.174,2,1,107900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30462,,6294015164633,HAMIDI HARMONY FUSION EDP X 85,Precio sin impuestos nacionales      89.174,2,1,107900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30464,,6294015178241,HAMIDI IRREVERANT EDP X 100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30466,,6294015161717,HAMIDI MOCTET OUD ADMIRE EDP X100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30468,,6294015164688,HAMIDI PRESTIGE STATUS EDP X 80,Precio sin impuestos nacionales      89.174,2,1,107900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30470,,6294015178289,HAMIDI ROSE RUSH EDP X100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30472,,6294015178296,HAMIDI SERENITY EDP X100,Precio sin impuestos nacionales      61.570,2,1,74500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30474,,6294015167986,HAMIDI SHAMS EDITION AOUD EDP X 100,Precio sin impuestos nacionales      89.174,2,1,107900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30476,,6294015168006,HAMIDI SHAMS EDITION MISK FLEUR X100,Precio sin impuestos nacionales      89.174,2,1,107900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMQ==,DIFFUPAR SA
30478,,6294015168013,HAMIDI SHAMS EDITION VANILLE EDP X 100,Precio sin impuestos nacionales      89.174,2,1,107900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
